ref_id,chain_symbol,expiration_date,strike_price,option_type,side,order_created_at,direction,order_quantity,order_type,opening_strategy,closing_strategy,price,processed_quantity
0960BEC3-AA7B-4248-947E-FE346FF0C205,PLUG,2021-01-15,56.0000,call,buy,2021-01-11T17:14:13.321843Z,credit,1.00000,limit,,long_call_spread,2.06000000,1.00000
0960BEC3-AA7B-4248-947E-FE346FF0C205,PLUG,2021-01-15,51.0000,call,sell,2021-01-11T17:14:13.321843Z,credit,1.00000,limit,,long_call_spread,2.06000000,1.00000
8B88A223-012F-47E8-BB2D-6C81DE138A1F,PLTR,2021-01-15,25.5000,put,sell,2021-01-11T15:58:49.947826Z,credit,1.00000,limit,short_put,,0.59000000,1.00000
0426CAEA-0B30-4592-90AF-FF0C6C4D5EA4,TWTR,2021-01-15,47.0000,put,sell,2021-01-11T15:19:48.067049Z,credit,1.00000,limit,short_put,,0.99000000,1.00000
F12862F0-1B70-4F55-AC5B-7C303A4733CE,PLUG,2021-01-15,51.0000,call,buy,2021-01-11T15:16:25.298423Z,debit,1.00000,limit,long_call_spread,,2.01000000,1.00000
F12862F0-1B70-4F55-AC5B-7C303A4733CE,PLUG,2021-01-15,56.0000,call,sell,2021-01-11T15:16:25.298423Z,debit,1.00000,limit,long_call_spread,,2.01000000,1.00000
BAFC290D-A3D5-4408-A044-281D9D164A63,GME,2021-01-22,20.0000,call,sell,2021-01-11T15:02:09.246380Z,credit,1.00000,limit,,long_call,2.28000000,1.00000
A5C38974-92B4-4317-8AC5-22366BCE1B02,PLTR,2021-01-15,23.5000,put,sell,2021-01-08T18:54:41.942887Z,credit,1.00000,limit,short_put,,0.52000000,1.00000
8C98672D-9D6B-4272-98A4-3191E229300C,PLTR,2021-01-08,24.0000,put,buy,2021-01-08T14:41:53.477891Z,debit,1.00000,limit,,short_put,0.04000000,1.00000
2594914B-81A7-4980-91C6-8FE9FDAFAE8C,GME,2021-01-22,20.0000,call,buy,2021-01-07T16:43:03.463223Z,debit,1.00000,limit,long_call,,1.40000000,1.00000
8F8542DB-4437-402F-87F6-C60A35C26431,NFLX,2021-01-15,525.0000,call,sell,2021-01-07T14:33:41.684753Z,credit,2.00000,limit,,long_call_spread,1.38000000,2.00000
